Name,Smiles,drugbank_id
Maralixibat,CCCCC1(CCCC)CS(=O)(=O)C2=CC=C(C=C2[C@H]([C@H]1O)C1=CC=C(OCC2=CC=C(C[N+]34CCN(CC3)CC4)C=C2)C=C1)N(C)C,DB16226
Masilukast,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(C=C2)C(=O)NC[C@H](C)CC(F)(F)F)C(=O)NS(=O)(=O)C1=CC=CC=C1C,DB16227
Mavelertinib,COC1=NN(C)C=C1NC1=NC(=NC2=C1N=CN2C)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,DB16228
Mesdopetam,CCCNCCOC1=CC(=CC(F)=C1)S(C)(=O)=O,DB16229
NSI-189,CC(C)CCNC1=NC=CC=C1C(=O)N1CCN(CC2=CC=CC=C2)CC1,DB16230
Methfuroxam,CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1,DB16231
Milciclib Maleate,CNC(=O)C1=NN(C)C2=C1C(C)(C)CC1=C2N=C(NC2=CC=C(C=C2)N2CCN(C)CC2)N=C1,DB16232
Milvexian,C[C@@H]1CCC[C@H](N2C=NC(=CC2=O)C2=CC(Cl)=CC=C2N2C=C(Cl)N=N2)C2=CC(=CC=N2)C2=C(NC1=O)C=NN2C(F)F,DB16233
Miricorilant,FC(F)(F)C1=CC(CC2=C(NC(=O)NC2=O)[C@H]2CC[C@@H](CC2)C2=CC=CC=C2)=CC=C1,DB16234
Mitapivat,O=C(N1CCN(CC2CC2)CC1)C1=CC=C(NS(=O)(=O)C2=CC=CC3=C2N=CC=C3)C=C1,DB16236
Modipafant,CCOC(=O)C1=C(NC(C)=C([C@H]1C1=CC=CC=C1Cl)C(=O)NC1=NC=CC=C1)C1=CC=C(C=C1)N1C(C)=NC2=C1C=CN=C2,DB16237
Modithromycin,[H][C@@]1(O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@@H]2OC\C(CO[C@]1(C)C[C@@H](C)\C(=N/C(C)=O)[C@@H]2C)=N/OCC1=CN=C(C=C1)N1C=CC=N1,DB16238
Molibresib,CCNC(=O)C[C@@H]1N=C(C2=CC=C(Cl)C=C2)C2=CC(OC)=CC=C2N2C(C)=NN=C12,DB16239
BMS-813160,CC(=O)N[C@@H]1C[C@@H](CC[C@@H]1N1CC[C@H](NC2=NC=NC3=CC(=NN23)C(C)(C)C)C1=O)NC(C)(C)C,DB16240
ACT-709478,FC(F)(F)C1(CC1)C1=CC=C(CC(=O)NC2=NN(CC3=NC=C(C=C3)C#N)C=C2)C=C1,DB16241
CC-11050,CCOC1=C(OC)C=CC(=C1)[C@@H](CS(C)(=O)=O)N1CC2=CC=CC(NC(=O)C3CC3)=C2C1=O,DB16242
TBA-7371,COC1=C(C)C(CN2C=C(C(=O)NCCO)C3=NC=C(C)C=C23)=NC=N1,DB16243
MK-0773,[H][C@@]12CC[C@H](C(=O)NCC3=NC4=C(N3)C=CC=N4)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])N(C)C(=O)C(F)=C[C@]12C,DB16244
Nafithromycin,[H][C@]12[C@H](\C(N)=N\O[C@@H](C)C3=NN=C(S3)C3=CC=CC=N3)C(=O)O[C@]1(C)[C@@H](CC)OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@]1([H])O[C@H](C)C[C@@H]([C@H]1O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@@H]2C)OC,DB16246
Naphthoquine,CC(C)(C)NCC1=CC(NC2=CC=NC3=CC(Cl)=CC=C23)=C2CCCCC2=C1O,DB16249
Nazartinib,CN(C)C\C=C\C(=O)N1CCCC[C@H](C1)N1C(NC(=O)C2=CC=NC(C)=C2)=NC2=C1C(Cl)=CC=C2,DB16250
Nedisertib,COC1=NN=C(C=C1)[C@@H](O)C1=C(Cl)C=C(F)C(=C1)C1=NC=NC2=C1C=CC(=C2)N1CCOCC1,DB16252
Nemiralisib,CC(C)N1CCN(CC2=CN=C(O2)C2=CC(=CC3=C2C=NN3)C2=CC=CC3=C2C=CN3)CC1,DB16253
Nevanimibe,CC(C)C1=CC=CC(C(C)C)=C1NC(=O)NCC1(CCCC1)C1=CC=C(C=C1)N(C)C,DB16254
Nidufexor,CN1N=C(C(=O)N(CC2=CC=CC=C2)CC2=CC=C(C=C2)C(O)=O)C2=C1C1=C(OC2)C=CC(Cl)=C1,DB16255
Ningetinib,CN1N(C(=O)C(C(=O)NC2=CC(F)=C(OC3=CC=NC4=C3C=CC(OCC(C)(C)O)=C4)C=C2)=C1C)C1=CC=CC=C1,DB16256
Nolasiban,CO\N=C1\C[C@@H](CO)N(C1)C(=O)C1=CC=C(C=C1)C1=C(C)C=CC=C1,DB16259
norUrsodeoxycholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC(O)=O,DB16260
Odevixibat,CCCCC1(CCCC)CN(C2=CC=CC=C2)C2=CC(SC)=C(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(O)=O)C3=CC=C(O)C=C3)C=C2S(=O)(=O)N1,DB16261
Olacaftor,CC(C)COC1=CC(F)=CC(=C1)C1=CC=C(C(=O)NS(=O)(=O)C2=CC=CC=C2)C(=N1)N1C[C@@H](C)CC1(C)C,DB16262
Olaparib-bodipy FL,CC1=CC(C)=C2C=C3C=CC(CCC(=O)N4CCN(CC4)C(=O)C4=C(F)C=CC(CC5=NNC(=O)C6=CC=CC=C56)=C4)=[N+]3[B-](F)(F)N12,DB16263
Olodanrigan,COC1=CC=C2CN([C@@H](CC2=C1OCC1=CC=CC=C1)C(O)=O)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,DB16266
Olutasidenib,C[C@H](NC1=CC=C(C#N)N(C)C1=O)C1=CC2=C(NC1=O)C=CC(Cl)=C2,DB16267
Opiranserin,CCCCOC1=C(OC)C=C(C=C1OC)C(=O)NCC1(CCOCC1)N(C)C,DB16271
Orelabrutinib,NC(=O)C1=CC=C(N=C1C1=CC=C(OC2=CC=CC=C2)C=C1)C1CCN(CC1)C(=O)C=C,DB16272
Osalmid,OC1=CC=C(NC(=O)C2=CC=CC=C2O)C=C1,DB16273
Osoresnontrine,O=C1NC(CC2=NC=CC=C2)=NC2=C1C=NN2C1CCOCC1,DB16274
Oxymatrine,[H][C@]12CCC[N@@+]3([O-])CCC[C@]([H])([C@@]4([H])CCCC(=O)N4C1)[C@]23[H],DB16276
Paltusotine,NC1CCN(CC1)C1=C(C=NC2=CC=C(C=C12)C1=C(O)C(=CC=C1)C#N)C1=CC(F)=CC(F)=C1,DB16277
Pecavaptan,C[C@H](O)C1=NC(CN2N=C(N(C[C@H](O)C(F)(F)F)C2=O)C2=CC=C(Cl)C=C2)=NN1C1=CC(Cl)=CC=C1,DB16279
Pelcitoclax,CC(C)N1C(C)=C(C(=C1C1=CC=C(Cl)C=C1)C1=CC(=CC(F)=C1)N1CCN(CC1)C1=CC=C(NS(=O)(=O)C2=CC=C(N[C@H](CCN3CCC(CC3)C(=O)OCCCP(O)(O)=O)CSC3=CC=CC=C3)C(=C2)S(=O)(=O)C(F)(F)F)C=C1)S(C)(=O)=O,DB16285
"Penequinine, Penehyclidine",OC(COC1CN2CCC1CC2)(C1CCCC1)C1=CC=CC=C1,DB16287
Peoniflorin,[H][C@@]12C[C@@]3(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@]1(COC(=O)C1=CC=CC=C1)[C@@]1([H])O[C@]2(O)C[C@]3(C)O1,DB16288
DAPTA,C[C@@H](O)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](C)N)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(N)=O,DB16290
Peretinoin,CC(C)=CCC\C(C)=C\CC\C(C)=C\C=C\C(\C)=C\C(O)=O,DB16291
Perfluorodecalin,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,DB16292
Pexiganan,CC[C@H](C)[C@H](NC(=O)CN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,DB16293
Pexmetinib,CC1=CC=C(C=C1)N1N=C(C=C1NC(=O)NCC1=CC(F)=CC=C1OC1=CC2=C(C=C1)N(CCO)N=C2)C(C)(C)C,DB16294
HSK-3486,CC(C)C1=CC=CC([C@H](C)C2CC2)=C1O,DB16295
IPI-549,C[C@H](NC(=O)C1=C2N=CC=CN2N=C1N)C1=CC2=C(C(=O)N1C1=CC=CC=C1)C(=CC=C2)C#CC1=CN(C)N=C1,DB16296
PMPBB3 F-18,CNC1=CC=C(\C=C\C=C\C2=NC3=C(S2)C=C(OCC(O)C[18F])C=C3)C=N1,DB16297
Poseltinib,CN1CCN(CC1)C1=CC=C(NC2=NC(OC3=CC=CC(NC(=O)C=C)=C3)=C3OC=CC3=N2)C=C1,DB16299
Praliciguat,OC(CNC1=NC(=NC=C1F)C1=NN(CC2=C(F)C=CC=C2)C(=C1)C1=NOC=C1)(C(F)(F)F)C(F)(F)F,DB16300
Preimplantation factor,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@@H](N)CCSC)C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,DB16301
BP-14979,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=CC=CC(=C2)C#N)CC1,DB16302
Gallium-68 PSMA,OC(=O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)CCCCCNC(=O)CCC1=CC=C(O)C(CN(CCN(CC(O)=O)CC2=CC(CCC(O)=O)=CC=C2O)CC(O)=O)=C1)C(O)=O)C(O)=O,DB16303
TAK-653,CC1=CN2CCS(=O)(=O)N=C2C(=N1)C1=CC=C(OC2CCCCC2)C=C1,DB16304
DEBIO-1143,[H][C@]12CC[C@H](N1C(=O)[C@H](CN(CC2)C(=O)CC(C)C)NC(=O)[C@H](C)NC)C(=O)NC(C1=CC=CC=C1)C1=CC=CC=C1,DB16305
Racemetyrosine,CC(N)(CC1=CC=C(O)C=C1)C(O)=O,DB16306
Revaprazan,CC1N(CCC2=C1C=CC=C2)C1=NC(NC2=CC=C(F)C=C2)=NC(C)=C1C,DB16308
Rezafungin,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@]([H])(NC(=O)[C@H](C[C@@H](O)[C@H](NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@]([H])(NC(=O)C(NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@@H](C)O)OCC[N+](C)(C)C)NC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O,DB16310
TNP-2092,CO[C@H]1C=CO[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@H]1C)C(\C=N\N1CCC(CC1)N(C)C1(CC1)[C@@H]1CCN(C1)C1=C(C)C3=C(C=C(C(O)=O)C(=O)N3C=C1F)C1CC1)=C2O,DB16312
Rivenprost,COCC1=CC=CC(C[C@H](O)\C=C\[C@H]2[C@H](O)CC(=O)[C@@H]2CCSCCCC(=O)OC)=C1,DB16315
GSK-2981278,CCC1=CC=C(C=C1)N(CC(C)C)S(=O)(=O)C1=CC(CO)=C(OCC2CCOCC2)C=C1,DB16319
Rovazolac,CCOC(=O)CN1N=C(C=C1C1=CC=C(C=C1)C1=CC(=CC=C1)S(C)(=O)=O)C(F)(F)F,DB16320
S-777469,CCC1=C(C)C=C(C(=O)NC2(CCCCC2)C(O)=O)C(=O)N1CC1=CC=C(F)C=C1,DB16321
Satoreotide tetraxetan,[H][C@]1(NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CC=C(NC(N)=O)C=C2)NC(=O)[C@H](CC2=CC=C(NC(=O)[C@@H]3CC(=O)NC(=O)N3)C=C2)NC(=O)[C@@H](CSSC[C@H](NC1=O)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(N)=O)NC(=O)[C@H](CC1=CC=C(Cl)C=C1)NC(=O)CN1CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC1)[C@@H](C)O,DB16323
Selgantolimod,CCCC[C@@](C)(CO)NC1=NC(N)=NC2=C1N=CC(F)=C2,DB16324
Selodenoson,CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2NC1CCCC1,DB16325
Sepiapterin,C[C@H](O)C(=O)C1=NC2=C(NC1)NC(N)=NC2=O,DB16326
Simurosertib,CC1=NNC=C1C1=CC2=C(S1)C(=O)NC(=N2)[C@@H]1CC2CCN1CC2,DB16330
Siremadlin,COC1=NC(OC)=C(C=N1)C1=NC2=C([C@@H](N(C2=O)C2=CC(Cl)=CN(C)C2=O)C2=CC=C(Cl)C=C2)N1C(C)C,DB16331
Sodelglitazar,CC1=C(CSC2=CC=C(OC(C)(C)C(O)=O)C(C)=C2)SC(=N1)C1=CC=C(C=C1F)C(F)(F)F,DB16332
Sonlicromanol,CC1=C(O)C(C)=C2CC[C@](C)(OC2=C1C)C(=O)N[C@@H]1CCCNC1,DB16333
Sulopenem etzadroxil,[H][C@]12SC(S[C@H]3CC[S@@+]([O-])C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(=O)OCOC(=O)C(CC)CC,DB16335
Taniborbactam,NCCN[C@H]1CC[C@H](CC(=O)N[C@H]2CC3=CC=CC(C(O)=O)=C3OB2O)CC1,DB16338
ABX-196,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1O[C@H](CNC(C)=O)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,DB16339
Tetrafluoroborate,F[B-](F)(F)F,DB16340
Tropifexor,OC(=O)C1=CC(F)=C2N=C(SC2=C1)N1[C@H]2CC[C@@H]1C[C@@H](C2)OCC1=C(ON=C1C1=C(OC(F)(F)F)C=CC=C1)C1CC1,DB16343
Tulrampator,FC1=CC=CC(CCN2N=NC3=CC4=C(OCN(C5CC5)C4=O)C=C3C2=O)=C1,DB16344
Uracil C-13,O=C1N[13C](=O)NC=C1,DB16345
Veliflapon,OC(=O)[C@H](C1CCCC1)C1=CC=C(OCC2=NC3=C(C=CC=C3)C=C2)C=C1,DB16346
Velsecorat,C[C@@H](NC(=O)C(C)(F)F)[C@@H](OC1=CC=C2N(N=CC2=C1)C1=CC(=CC=C1)C(=O)N[C@@H]1CCOC1)C1=CC=C2OCCOC2=C1,DB16347
Vicagrel,COC(=O)[C@@H](N1CCC2=C(C1)C=C(OC(C)=O)S2)C1=C(Cl)C=CC=C1,DB16349
Volinanserin,COC1=C(OC)C(=CC=C1)[C@H](O)C1CCN(CCC2=CC=C(F)C=C2)CC1,DB16351
Razuprotafib,COC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=C(NS(O)(=O)=O)C=C1)C1=CSC(=N1)C1=CC=CS1,DB16353
Avasopasem manganese,[Cl-].[Cl-].[Mn++].C1CC[C@@H]2NCC3=CC=CC(CN[C@H]4CCCC[C@@H]4NCCN[C@H]2C1)=N3,DB16354
Mobocertinib,COC1=C(NC2=NC=C(C(=O)OC(C)C)C(=N2)C2=CN(C)C3=C2C=CC=C3)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C,DB16390
Terevalefim,N1C=CC(\C=C\C2=CC=CS2)=N1,DB16397
Sibofimloc,[H][C@@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)C#CC1=CC=C2C3=CC=C(C=C3C3(CCN(CC3)C(C)=O)C2=C1)C#C[C@@]1([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,DB16400
Isoquercitrin,[H][C@@]1(O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC=C(O)C(O)=C2)[C@H](O)[C@H]1O)[C@H](O)CO,DB16403
Carvacrol,CC(C)C1=CC(O)=C(C)C=C1,DB16404
Subasumstat,CC1=C(C=C(S1)C(=O)C1=C(N[C@H]2C[C@H](O)[C@@H](COS(N)(=O)=O)C2)N=CN=C1)[C@@H]1NCCC2=C1C=C(Cl)C=C2,DB16406
Azvudine,NC1=NC(=O)N(C=C1)[C@@H]1O[C@@](CO)(N=[N+]=[N-])[C@@H](O)[C@@H]1F,DB16407
Zotatifin,COC1=NC(OC)=C2C(O[C@]3([C@@H]([C@@H](CN(C)C)[C@@H](O)[C@@]23O)C2=CC=CC=C2)C2=CC=C(C=C2)C#N)=C1,DB16408
Sulfur dioxide,O=S=O,DB16426
Ethyl methoxycinnamate,CCOC(=O)\C=C\C1=CC=C(OC)C=C1,DB16440
Vafidemstat,NC1=NN=C(CN[C@@H]2C[C@H]2C2=CC=C(OCC3=CC=CC=C3)C=C2)O1,DB16446
Thymoquinone,CC(C)C1=CC(=O)C(C)=CC1=O,DB16447
Tin protoporphyrin IX,[Cl-].[Cl-].[Sn+4].CC1=C(CCC([O-])=O)/C2=C/C3=N/C(=C\C4=C(C)C(C=C)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(C=C)=C4C)/C(C)=C3CCC([O-])=O,DB16449
Pam2csk4,CCCCCCCCCCCCCCCC(=O)OCC(CSC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O)OC(=O)CCCCCCCCCCCCCCC,DB16474
Oleic monoethanolamide,CCCCCCCC\C=C/CCCCCCCC(=O)NCCO,DB16495
PF-07304814,[H][C@@]1(C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC)C(=O)COP(O)(O)=O)CCNC1=O,DB16514
Ethyl piperidinoacetylaminobenzoate,CCOC(=O)C1=CC=C(NC(=O)CN2CCCCC2)C=C1,DB16527
"Potassium phosphate, dibasic, trihydrate",O.O.O.[K+].[K+].OP([O-])([O-])=O,DB16534
Benzoyloxymethylthiamine,CC(N(CC1=CN=C(C)N=C1N)C=O)=C(CCO)SCOC(=O)C1=CC=CC=C1,DB16535
Furvina,[O-][N+](=O)C(\Br)=C\C1=CC=C(Br)O1,DB16547
Zirconium dioxide,O=[Zr]=O,DB16552
Metadoxine,OC(=O)[C@@H]1CCC(=O)N1.CC1=NC=C(CO)C(CO)=C1O,DB16554
Ethyl nitrite,CCON=O,DB16560
Tetramisole,C1CN2CC(N=C2S1)C1=CC=CC=C1,DB16561
Furaltadone,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(CN2CCOCC2)OC1=O,DB16567
Afimetoran,CC(C)C1=C(NC2=CC=C(C=C12)C1CCN(CC(N)=O)CC1)C1=CN2N=CN=C2C(C)=C1C,DB16580
Potassium sodium hydrogen citrate,[Na+].[Na+].[Na+].[K+].[K+].[K+].[H]O[H].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,DB16585
Molybdate Mo-99,[O-][99Mo]([O-])(=O)=O,DB16587
N-Alkyl dimethyl benzyl ammonium chloride (C12-C18),[Cl-].CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,DB16590
Lithium chloride,[Li]Cl,DB16607
Sodium perchlorate,[Na+].[O-][Cl](=O)(=O)=O,DB16608
Magnesium aspartate hydrochloride,[Mg++].Cl.N[C@@H](CC([O-])=O)C([O-])=O,DB16619
Methopterin,CN(CC1=CN=C2N=C(N)NC(=O)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,DB16620
Lactobionic acid,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C(O)=O,DB16621
Dectaflur,F.CCCCCCCC\C=C/CCCCCCCCN,DB16622
Amidephrine,CNCC(O)C1=CC(NS(C)(=O)=O)=CC=C1,DB16623
Thallous chloride Tl-201,Cl[201Tl],DB16624
Prasterone enantate,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@H](CC[C@]12C)OC(=O)CCCCCC,DB16625
Melphalan flufenamide,CCOC(=O)[C@H](CC1=CC=C(F)C=C1)NC(=O)[C@@H](N)CC1=CC=C(C=C1)N(CCCl)CCCl,DB16627
Fosdenopterin,[H][C@@]12COP(O)(=O)O[C@]1([H])C(O)(O)[C@]1([H])NC3=C(NC(N)=NC3=O)N[C@]1([H])O2,DB16628
Serdexmethylphenidate,[H][C@@]1(CCCCN1C(=O)OC[N+]1=CC=CC(=C1)C(=O)N[C@@H](CO)C([O-])=O)[C@H](C(=O)OC)C1=CC=CC=C1,DB16629
"1,3-Bis((1-methylethyl)amino)propan-2-ol",CC(C)NCC(O)CNC(C)C,DB16631
Caprylhydroxamic acid,CCCCCCCC(=O)NO,DB16634
Glyceryl laurate,CCCCCCCCCCCC(=O)OCC(O)CO,DB16635
KW-2450 free base,CC1=C(SC=C1)C(=O)NC1=CC(CN2CCN(CC2)C(=O)CO)=CC=C1\C=C\C1=NNC2=CC=CC=C12,DB16637
Almonertinib,COC1=CC(N(C)CCN(C)C)=C(NC(=O)C=C)C=C1NC1=NC(=CC=N1)C1=CN(C2CC2)C2=C1C=CC=C2,DB16640
Deucravacitinib,[2H]C([2H])([2H])NC(=O)C1=C(NC2=CC=CC(C3=NN(C)C=N3)=C2OC)C=C(NC(=O)C2CC2)N=N1,DB16650
Avotaciclib,NC1=NC=CC(=N1)C1=NC(=C(O)C=C1)C1=NC(N)=NC=C1,DB16652
Zotiraciclib,CN1C\C=C\CCOC2=CC(=CC=C2)C2=CC=NC(NC3=CC=CC(C1)=C3)=N2,DB16656
Vecabrutinib,NC(=O)[C@H]1CCN(C[C@@H]1N1CCC[C@@H](NC2=CC(=CC(Cl)=C2)C(F)(F)F)C1=O)C1=NC=NC(N)=C1F,DB16657
Izencitinib,CC1=CC(NC2=NC(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCC#N)=C3C=CC=NC3=C2)=NN1,DB16660
Foslevodopa,N[C@@H](CC1=CC=C(OP(O)(O)=O)C(O)=C1)C(O)=O,DB16683
Reltecimod,CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@@H](C)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H](C)C(O)=O,DB16687
Reproxalap,CC(C)(O)C1=NC2=C(C=C1N)C=C(Cl)C=C2,DB16688
Tegoprazan,CN(C)C(=O)C1=CC(O[C@H]2CCOC3=CC(F)=CC(F)=C23)=C2NC(C)=NC2=C1,DB16690
Nirmatrelvir,[H][C@]12CN([C@H](C(=O)N[C@@H](C[C@]3([H])CCNC3=O)C#N)[C@@]1([H])C2(C)C)C(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C,DB16691
Runcaciguat,C[C@H]([C@H](C(=O)NC1=C(Cl)C=CC(=C1)[C@@H](CC(O)=O)C1CC1)C1=CC=C(Cl)C=C1)C(F)(F)F,DB16700
Famprofazone,CC(C)C1=C(CN(C)C(C)CC2=CC=CC=C2)N(C)N(C1=O)C1=CC=CC=C1,DB16702
Belumosudil,CC(C)NC(=O)COC1=CC=CC(=C1)C1=NC2=C(C=CC=C2)C(NC2=CC=C3NN=CC3=C2)=N1,DB16703
Durlobactam,CC1=C[C@@H]2C[N@]([C@@H]1C(N)=O)C(=O)N2OS(O)(=O)=O,DB16704
Gavorestat,OC(=O)CC1=NN(CC2=NC3=CC(=CC=C3S2)C(F)(F)F)C(=O)C2=CSC=C12,DB16707
Dextilidine,CCOC(=O)[C@@]1(CCC=C[C@H]1N(C)C)C1=CC=CC=C1,DB16731
Rimtuzalcap,CC1=NN(C=C1)C1=NC(NC2CCC(F)(F)CC2)=CC(=N1)N1CCOCC1,DB16733
STG-001,OC(=O)CCN1C=CC(=N1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,DB16734
PAT-1251,NCC1=CC(=NC(OC2=CC(=CC=C2)C(=O)N2C[C@@H](O)[C@H](F)C2)=C1)C(F)(F)F,DB16735
MM3122,CC(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)C1=NC2=CC=CC=C2S1,DB16737
MK-886,CC(C)C1=CC=C2N(CC3=CC=C(Cl)C=C3)C(CC(C)(C)C(O)=O)=C(SC(C)(C)C)C2=C1,DB16739
Bortezomib D-mannitol,[H][C@@]1(OB(O[C@]1([H])[C@H](O)CO)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=NC=CN=C1)[C@H](O)CO,DB16741
PXT 3003,CCOC(=O)C1=CC(NCC2=CC=CC=C2)=C(NC2CCCCC2)N=C1,DB16745
TPMPA,CP(O)(=O)C1=CCNCC1,DB16754
Ivarmacitinib,[H][C@@]12C[C@H](C[C@]1([H])CN(C2)C(=O)NC1=NC(OC)=NS1)N(C)C1=NC=NC2=C1C=CN2,DB16756
BAY-876,CC1=C(NC(=O)C2=CC(=NC3=C2C=CC(F)=C3)C(N)=O)C(=NN1CC1=CC=C(C=C1)C#N)C(F)(F)F,DB16758
Fasentin,CC(=O)CC(=O)NC1=CC(=C(Cl)C=C1)C(F)(F)F,DB16759
Lavendustin b,OC(=O)C1=CC(=CC=C1O)N(CC1=CC=CC=C1O)CC1=CC=CC=C1O,DB16760
STF-31,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NCC1=CC=C(C=C1)C(=O)NC1=CN=CC=C1,DB16761
Tyrphostin B44,C[C@@H](NC(=O)C(=C\C1=CC(O)=C(O)C=C1)\C#N)C1=CC=CC=C1,DB16762
Tyrphostin AG 835,[H]\C(=C(\C#N)C(O)=N[C@@]([H])(C)C1=CC=CC=C1)C1=CC(O)=C(O)C=C1,DB16763
WZB-117,OC1=CC=CC(=C1)C(=O)OC1=CC=CC(F)=C1OC(=O)C1=CC(O)=CC=C1,DB16764
